id:ID,version,sequence_end,length,name,organism_id,seq_chunk_size,sequence_start,:LABEL
14275,0,2593,2593,GroupUn4182,10399,20000,0,SEQUENCE
14276,0,1100,1100,GroupUn4183,10399,20000,0,SEQUENCE
14277,0,1511,1511,GroupUn4184,10399,20000,0,SEQUENCE
14278,0,1205,1205,GroupUn4185,10399,20000,0,SEQUENCE
14279,0,1999,1999,GroupUn4186,10399,20000,0,SEQUENCE
14280,0,1250,1250,GroupUn4187,10399,20000,0,SEQUENCE
14281,0,1019,1019,GroupUn4188,10399,20000,0,SEQUENCE
14282,0,1151,1151,GroupUn4189,10399,20000,0,SEQUENCE
14283,0,5124,5124,GroupUn419,10399,20000,0,SEQUENCE
14284,0,1305,1305,GroupUn4190,10399,20000,0,SEQUENCE
14285,0,1237,1237,GroupUn4191,10399,20000,0,SEQUENCE
14286,0,3766,3766,GroupUn4192,10399,20000,0,SEQUENCE
14287,0,1221,1221,GroupUn4193,10399,20000,0,SEQUENCE
14288,0,2477,2477,GroupUn4194,10399,20000,0,SEQUENCE
14289,0,994,994,GroupUn4195,10399,20000,0,SEQUENCE
14290,0,1393,1393,GroupUn4196,10399,20000,0,SEQUENCE
14291,0,1115,1115,GroupUn4197,10399,20000,0,SEQUENCE
14292,0,1435,1435,GroupUn4198,10399,20000,0,SEQUENCE
14293,0,1159,1159,GroupUn4199,10399,20000,0,SEQUENCE
14294,0,104455,104455,GroupUn42,10399,20000,0,SEQUENCE
14295,0,3256,3256,GroupUn420,10399,20000,0,SEQUENCE
14296,0,1094,1094,GroupUn4200,10399,20000,0,SEQUENCE
14297,0,1787,1787,GroupUn4201,10399,20000,0,SEQUENCE
14298,0,1273,1273,GroupUn4202,10399,20000,0,SEQUENCE
14299,0,1005,1005,GroupUn4203,10399,20000,0,SEQUENCE
14300,0,1115,1115,GroupUn4204,10399,20000,0,SEQUENCE
14301,0,1892,1892,GroupUn4205,10399,20000,0,SEQUENCE
14302,0,938,938,GroupUn4206,10399,20000,0,SEQUENCE
14303,0,2707,2707,GroupUn4207,10399,20000,0,SEQUENCE
14304,0,1231,1231,GroupUn4208,10399,20000,0,SEQUENCE
14305,0,1000,1000,GroupUn4209,10399,20000,0,SEQUENCE
14306,0,12414,12414,GroupUn421,10399,20000,0,SEQUENCE
14307,0,1368,1368,GroupUn4210,10399,20000,0,SEQUENCE
14308,0,947,947,GroupUn4211,10399,20000,0,SEQUENCE
14309,0,4764,4764,GroupUn4212,10399,20000,0,SEQUENCE
14310,0,1200,1200,GroupUn4213,10399,20000,0,SEQUENCE
14311,0,945,945,GroupUn4214,10399,20000,0,SEQUENCE
14312,0,1278,1278,GroupUn4215,10399,20000,0,SEQUENCE
14313,0,1411,1411,GroupUn4216,10399,20000,0,SEQUENCE
14314,0,1808,1808,GroupUn4217,10399,20000,0,SEQUENCE
14315,0,947,947,GroupUn4218,10399,20000,0,SEQUENCE
14316,0,2919,2919,GroupUn4219,10399,20000,0,SEQUENCE
14317,0,3802,3802,GroupUn422,10399,20000,0,SEQUENCE
14318,0,1331,1331,GroupUn4220,10399,20000,0,SEQUENCE
14319,0,1088,1088,GroupUn4221,10399,20000,0,SEQUENCE
14320,0,1146,1146,GroupUn4222,10399,20000,0,SEQUENCE
14321,0,1324,1324,GroupUn4223,10399,20000,0,SEQUENCE
14322,0,1309,1309,GroupUn4224,10399,20000,0,SEQUENCE
14323,0,1588,1588,GroupUn4225,10399,20000,0,SEQUENCE
14324,0,1071,1071,GroupUn4226,10399,20000,0,SEQUENCE
14325,0,1283,1283,GroupUn4227,10399,20000,0,SEQUENCE
14326,0,1505,1505,GroupUn4228,10399,20000,0,SEQUENCE
14327,0,3320,3320,GroupUn4229,10399,20000,0,SEQUENCE
14328,0,11819,11819,GroupUn423,10399,20000,0,SEQUENCE
14329,0,1771,1771,GroupUn4230,10399,20000,0,SEQUENCE
14330,0,1251,1251,GroupUn4231,10399,20000,0,SEQUENCE
14331,0,1062,1062,GroupUn4232,10399,20000,0,SEQUENCE
14332,0,1036,1036,GroupUn4233,10399,20000,0,SEQUENCE
14333,0,2090,2090,GroupUn4234,10399,20000,0,SEQUENCE
14334,0,1013,1013,GroupUn4235,10399,20000,0,SEQUENCE
14335,0,1264,1264,GroupUn4236,10399,20000,0,SEQUENCE
14336,0,990,990,GroupUn4237,10399,20000,0,SEQUENCE
14337,0,2382,2382,GroupUn4238,10399,20000,0,SEQUENCE
14338,0,1652,1652,GroupUn4239,10399,20000,0,SEQUENCE
14339,0,12518,12518,GroupUn424,10399,20000,0,SEQUENCE
14340,0,2577,2577,GroupUn4240,10399,20000,0,SEQUENCE
14341,0,1436,1436,GroupUn4241,10399,20000,0,SEQUENCE
14342,0,1479,1479,GroupUn4242,10399,20000,0,SEQUENCE
14343,0,949,949,GroupUn4243,10399,20000,0,SEQUENCE
14344,0,1017,1017,GroupUn4244,10399,20000,0,SEQUENCE
14345,0,1114,1114,GroupUn4245,10399,20000,0,SEQUENCE
14346,0,1500,1500,GroupUn4246,10399,20000,0,SEQUENCE
14347,0,1659,1659,GroupUn4247,10399,20000,0,SEQUENCE
14348,0,1668,1668,GroupUn4248,10399,20000,0,SEQUENCE
14349,0,1958,1958,GroupUn4249,10399,20000,0,SEQUENCE
14350,0,4150,4150,GroupUn425,10399,20000,0,SEQUENCE
14351,0,1090,1090,GroupUn4250,10399,20000,0,SEQUENCE
14352,0,1945,1945,GroupUn4251,10399,20000,0,SEQUENCE
14353,0,4671,4671,GroupUn4252,10399,20000,0,SEQUENCE
14354,0,1312,1312,GroupUn4253,10399,20000,0,SEQUENCE
14355,0,5466,5466,GroupUn4254,10399,20000,0,SEQUENCE
14356,0,1004,1004,GroupUn4255,10399,20000,0,SEQUENCE
14357,0,1079,1079,GroupUn4256,10399,20000,0,SEQUENCE
14358,0,1697,1697,GroupUn4257,10399,20000,0,SEQUENCE
14359,0,2361,2361,GroupUn4258,10399,20000,0,SEQUENCE
14360,0,2195,2195,GroupUn4259,10399,20000,0,SEQUENCE
14361,0,5775,5775,GroupUn426,10399,20000,0,SEQUENCE
14362,0,1903,1903,GroupUn4260,10399,20000,0,SEQUENCE
14363,0,1219,1219,GroupUn4261,10399,20000,0,SEQUENCE
14364,0,2342,2342,GroupUn4262,10399,20000,0,SEQUENCE
14365,0,1021,1021,GroupUn4263,10399,20000,0,SEQUENCE
14366,0,1682,1682,GroupUn4264,10399,20000,0,SEQUENCE
14367,0,1948,1948,GroupUn4265,10399,20000,0,SEQUENCE
14368,0,1309,1309,GroupUn4266,10399,20000,0,SEQUENCE
14369,0,1273,1273,GroupUn4267,10399,20000,0,SEQUENCE
14370,0,1225,1225,GroupUn4268,10399,20000,0,SEQUENCE
14371,0,1573,1573,GroupUn4269,10399,20000,0,SEQUENCE
14372,0,5916,5916,GroupUn427,10399,20000,0,SEQUENCE
14373,0,951,951,GroupUn4270,10399,20000,0,SEQUENCE
14374,0,5244,5244,GroupUn4271,10399,20000,0,SEQUENCE
14375,0,1401,1401,GroupUn4272,10399,20000,0,SEQUENCE
14376,0,1160,1160,GroupUn4273,10399,20000,0,SEQUENCE
14377,0,1401,1401,GroupUn4274,10399,20000,0,SEQUENCE
14378,0,1079,1079,GroupUn4275,10399,20000,0,SEQUENCE
14379,0,2349,2349,GroupUn4276,10399,20000,0,SEQUENCE
14380,0,1226,1226,GroupUn4277,10399,20000,0,SEQUENCE
14381,0,1972,1972,GroupUn4278,10399,20000,0,SEQUENCE
14382,0,1683,1683,GroupUn4279,10399,20000,0,SEQUENCE
14383,0,5413,5413,GroupUn428,10399,20000,0,SEQUENCE
14384,0,1631,1631,GroupUn4280,10399,20000,0,SEQUENCE
14385,0,1239,1239,GroupUn4281,10399,20000,0,SEQUENCE
14386,0,1124,1124,GroupUn4282,10399,20000,0,SEQUENCE
14387,0,10977,10977,GroupUn4283,10399,20000,0,SEQUENCE
14388,0,8256,8256,GroupUn4284,10399,20000,0,SEQUENCE
14389,0,994,994,GroupUn4285,10399,20000,0,SEQUENCE
14390,0,3874,3874,GroupUn4286,10399,20000,0,SEQUENCE
14391,0,970,970,GroupUn4287,10399,20000,0,SEQUENCE
14392,0,1050,1050,GroupUn4288,10399,20000,0,SEQUENCE
14393,0,1362,1362,GroupUn4289,10399,20000,0,SEQUENCE
14394,0,7780,7780,GroupUn429,10399,20000,0,SEQUENCE
14395,0,2656,2656,GroupUn4290,10399,20000,0,SEQUENCE
14396,0,1710,1710,GroupUn4291,10399,20000,0,SEQUENCE
14397,0,1050,1050,GroupUn4292,10399,20000,0,SEQUENCE
14398,0,1506,1506,GroupUn4293,10399,20000,0,SEQUENCE
14399,0,1853,1853,GroupUn4294,10399,20000,0,SEQUENCE
14400,0,1127,1127,GroupUn4295,10399,20000,0,SEQUENCE
14401,0,1164,1164,GroupUn4296,10399,20000,0,SEQUENCE
14402,0,1966,1966,GroupUn4297,10399,20000,0,SEQUENCE
14403,0,1012,1012,GroupUn4298,10399,20000,0,SEQUENCE
14404,0,3786,3786,GroupUn4299,10399,20000,0,SEQUENCE
14405,0,133468,133468,GroupUn43,10399,20000,0,SEQUENCE
14406,0,6568,6568,GroupUn430,10399,20000,0,SEQUENCE
14407,0,1186,1186,GroupUn4300,10399,20000,0,SEQUENCE
14408,0,7218,7218,GroupUn4301,10399,20000,0,SEQUENCE
14409,0,931,931,GroupUn4302,10399,20000,0,SEQUENCE
14410,0,3223,3223,GroupUn4303,10399,20000,0,SEQUENCE
14411,0,1234,1234,GroupUn4304,10399,20000,0,SEQUENCE
14412,0,925,925,GroupUn4305,10399,20000,0,SEQUENCE
14413,0,1474,1474,GroupUn4306,10399,20000,0,SEQUENCE
14414,0,1144,1144,GroupUn4307,10399,20000,0,SEQUENCE
14415,0,8469,8469,GroupUn4308,10399,20000,0,SEQUENCE
14416,0,2181,2181,GroupUn4309,10399,20000,0,SEQUENCE
14417,0,12690,12690,GroupUn431,10399,20000,0,SEQUENCE
14418,0,873,873,GroupUn4310,10399,20000,0,SEQUENCE
14419,0,1783,1783,GroupUn4311,10399,20000,0,SEQUENCE
14420,0,1281,1281,GroupUn4312,10399,20000,0,SEQUENCE
14421,0,1589,1589,GroupUn4313,10399,20000,0,SEQUENCE
14422,0,1199,1199,GroupUn4314,10399,20000,0,SEQUENCE
14423,0,1480,1480,GroupUn4315,10399,20000,0,SEQUENCE
14424,0,1035,1035,GroupUn4316,10399,20000,0,SEQUENCE
14425,0,1160,1160,GroupUn4317,10399,20000,0,SEQUENCE
14426,0,45612,45612,GroupUn4318,10399,20000,0,SEQUENCE
14427,0,1545,1545,GroupUn4319,10399,20000,0,SEQUENCE
14428,0,5026,5026,GroupUn432,10399,20000,0,SEQUENCE
14429,0,1764,1764,GroupUn4320,10399,20000,0,SEQUENCE
14430,0,1025,1025,GroupUn4321,10399,20000,0,SEQUENCE
14431,0,1067,1067,GroupUn4322,10399,20000,0,SEQUENCE
14432,0,1355,1355,GroupUn4323,10399,20000,0,SEQUENCE
14433,0,2023,2023,GroupUn4324,10399,20000,0,SEQUENCE
14434,0,1090,1090,GroupUn4325,10399,20000,0,SEQUENCE
14435,0,1788,1788,GroupUn4326,10399,20000,0,SEQUENCE
14436,0,1856,1856,GroupUn4327,10399,20000,0,SEQUENCE
14437,0,1509,1509,GroupUn4328,10399,20000,0,SEQUENCE
14438,0,900,900,GroupUn4329,10399,20000,0,SEQUENCE
14439,0,1892,1892,GroupUn433,10399,20000,0,SEQUENCE
14440,0,1184,1184,GroupUn4330,10399,20000,0,SEQUENCE
14441,0,929,929,GroupUn4331,10399,20000,0,SEQUENCE
14442,0,2734,2734,GroupUn4332,10399,20000,0,SEQUENCE
14443,0,2027,2027,GroupUn4333,10399,20000,0,SEQUENCE
14444,0,1893,1893,GroupUn4334,10399,20000,0,SEQUENCE
14445,0,1091,1091,GroupUn4335,10399,20000,0,SEQUENCE
14446,0,1057,1057,GroupUn4336,10399,20000,0,SEQUENCE
14447,0,1656,1656,GroupUn4337,10399,20000,0,SEQUENCE
14448,0,1294,1294,GroupUn4338,10399,20000,0,SEQUENCE
14449,0,1184,1184,GroupUn4339,10399,20000,0,SEQUENCE
14450,0,3541,3541,GroupUn434,10399,20000,0,SEQUENCE
14451,0,1983,1983,GroupUn4340,10399,20000,0,SEQUENCE
14452,0,3711,3711,GroupUn4341,10399,20000,0,SEQUENCE
14453,0,1096,1096,GroupUn4342,10399,20000,0,SEQUENCE
14454,0,988,988,GroupUn4343,10399,20000,0,SEQUENCE
14455,0,1125,1125,GroupUn4344,10399,20000,0,SEQUENCE
14456,0,1700,1700,GroupUn4345,10399,20000,0,SEQUENCE
14457,0,1014,1014,GroupUn4346,10399,20000,0,SEQUENCE
14458,0,4147,4147,GroupUn4347,10399,20000,0,SEQUENCE
14459,0,1676,1676,GroupUn4348,10399,20000,0,SEQUENCE
14460,0,1161,1161,GroupUn4349,10399,20000,0,SEQUENCE
14461,0,12812,12812,GroupUn435,10399,20000,0,SEQUENCE
14462,0,1254,1254,GroupUn4350,10399,20000,0,SEQUENCE
14463,0,1426,1426,GroupUn4351,10399,20000,0,SEQUENCE
14464,0,1481,1481,GroupUn4352,10399,20000,0,SEQUENCE
14465,0,1284,1284,GroupUn4353,10399,20000,0,SEQUENCE
14466,0,953,953,GroupUn4354,10399,20000,0,SEQUENCE
14467,0,1293,1293,GroupUn4355,10399,20000,0,SEQUENCE
14468,0,2054,2054,GroupUn4356,10399,20000,0,SEQUENCE
14469,0,1164,1164,GroupUn4357,10399,20000,0,SEQUENCE
14470,0,10282,10282,GroupUn4358,10399,20000,0,SEQUENCE
14471,0,1343,1343,GroupUn4359,10399,20000,0,SEQUENCE
14472,0,36980,36980,GroupUn436,10399,20000,0,SEQUENCE
14473,0,1181,1181,GroupUn4360,10399,20000,0,SEQUENCE
14474,0,4491,4491,GroupUn4361,10399,20000,0,SEQUENCE
14475,0,2497,2497,GroupUn4362,10399,20000,0,SEQUENCE
14476,0,1408,1408,GroupUn4363,10399,20000,0,SEQUENCE
14477,0,929,929,GroupUn4364,10399,20000,0,SEQUENCE
14478,0,961,961,GroupUn4365,10399,20000,0,SEQUENCE
14479,0,1200,1200,GroupUn4366,10399,20000,0,SEQUENCE
14480,0,1023,1023,GroupUn4367,10399,20000,0,SEQUENCE
14481,0,1205,1205,GroupUn4368,10399,20000,0,SEQUENCE
14482,0,1239,1239,GroupUn4369,10399,20000,0,SEQUENCE
14483,0,11626,11626,GroupUn437,10399,20000,0,SEQUENCE
14484,0,8917,8917,GroupUn4370,10399,20000,0,SEQUENCE
14485,0,1211,1211,GroupUn4371,10399,20000,0,SEQUENCE
14486,0,1088,1088,GroupUn4372,10399,20000,0,SEQUENCE
14487,0,3517,3517,GroupUn4373,10399,20000,0,SEQUENCE
14488,0,1260,1260,GroupUn4374,10399,20000,0,SEQUENCE
14489,0,1371,1371,GroupUn4375,10399,20000,0,SEQUENCE
14490,0,987,987,GroupUn4376,10399,20000,0,SEQUENCE
14491,0,976,976,GroupUn4377,10399,20000,0,SEQUENCE
14492,0,1172,1172,GroupUn4378,10399,20000,0,SEQUENCE
14493,0,1933,1933,GroupUn4379,10399,20000,0,SEQUENCE
14494,0,8322,8322,GroupUn438,10399,20000,0,SEQUENCE
14495,0,1662,1662,GroupUn4380,10399,20000,0,SEQUENCE
14496,0,1094,1094,GroupUn4381,10399,20000,0,SEQUENCE
14497,0,1511,1511,GroupUn4382,10399,20000,0,SEQUENCE
14498,0,1191,1191,GroupUn4383,10399,20000,0,SEQUENCE
14499,0,1165,1165,GroupUn4384,10399,20000,0,SEQUENCE
14500,0,3489,3489,GroupUn4385,10399,20000,0,SEQUENCE
14501,0,1665,1665,GroupUn4386,10399,20000,0,SEQUENCE
14502,0,5851,5851,GroupUn4387,10399,20000,0,SEQUENCE
14503,0,1015,1015,GroupUn4388,10399,20000,0,SEQUENCE
14504,0,2988,2988,GroupUn4389,10399,20000,0,SEQUENCE
14505,0,11454,11454,GroupUn439,10399,20000,0,SEQUENCE
14506,0,3714,3714,GroupUn4390,10399,20000,0,SEQUENCE
14507,0,1809,1809,GroupUn4391,10399,20000,0,SEQUENCE
14508,0,1214,1214,GroupUn4392,10399,20000,0,SEQUENCE
14509,0,2646,2646,GroupUn4393,10399,20000,0,SEQUENCE
14510,0,2158,2158,GroupUn4394,10399,20000,0,SEQUENCE
14511,0,1054,1054,GroupUn4395,10399,20000,0,SEQUENCE
14512,0,995,995,GroupUn4396,10399,20000,0,SEQUENCE
14513,0,2060,2060,GroupUn4397,10399,20000,0,SEQUENCE
14514,0,1029,1029,GroupUn4398,10399,20000,0,SEQUENCE
14515,0,1665,1665,GroupUn4399,10399,20000,0,SEQUENCE
14516,0,128530,128530,GroupUn44,10399,20000,0,SEQUENCE
14517,0,11388,11388,GroupUn440,10399,20000,0,SEQUENCE
14518,0,1077,1077,GroupUn4400,10399,20000,0,SEQUENCE
14519,0,1048,1048,GroupUn4401,10399,20000,0,SEQUENCE
14520,0,1013,1013,GroupUn4402,10399,20000,0,SEQUENCE
14521,0,1074,1074,GroupUn4403,10399,20000,0,SEQUENCE
14522,0,1020,1020,GroupUn4404,10399,20000,0,SEQUENCE
14523,0,1321,1321,GroupUn4405,10399,20000,0,SEQUENCE
14524,0,5697,5697,GroupUn4406,10399,20000,0,SEQUENCE
14525,0,1280,1280,GroupUn4407,10399,20000,0,SEQUENCE
14526,0,1579,1579,GroupUn4408,10399,20000,0,SEQUENCE
14527,0,827,827,GroupUn4409,10399,20000,0,SEQUENCE
14528,0,6173,6173,GroupUn441,10399,20000,0,SEQUENCE
14529,0,951,951,GroupUn4410,10399,20000,0,SEQUENCE
14530,0,1065,1065,GroupUn4411,10399,20000,0,SEQUENCE
14531,0,1469,1469,GroupUn4412,10399,20000,0,SEQUENCE
14532,0,938,938,GroupUn4413,10399,20000,0,SEQUENCE
14533,0,2105,2105,GroupUn4414,10399,20000,0,SEQUENCE
14534,0,1267,1267,GroupUn4415,10399,20000,0,SEQUENCE
14535,0,1323,1323,GroupUn4416,10399,20000,0,SEQUENCE
14536,0,1037,1037,GroupUn4417,10399,20000,0,SEQUENCE
14537,0,953,953,GroupUn4418,10399,20000,0,SEQUENCE
14538,0,893,893,GroupUn4419,10399,20000,0,SEQUENCE
14539,0,12970,12970,GroupUn442,10399,20000,0,SEQUENCE
14540,0,985,985,GroupUn4420,10399,20000,0,SEQUENCE
14541,0,2985,2985,GroupUn4421,10399,20000,0,SEQUENCE
14542,0,1538,1538,GroupUn4422,10399,20000,0,SEQUENCE
14543,0,1684,1684,GroupUn4423,10399,20000,0,SEQUENCE
14544,0,979,979,GroupUn4424,10399,20000,0,SEQUENCE
14545,0,3478,3478,GroupUn4425,10399,20000,0,SEQUENCE
14546,0,1091,1091,GroupUn4426,10399,20000,0,SEQUENCE
14547,0,1033,1033,GroupUn4427,10399,20000,0,SEQUENCE
14548,0,990,990,GroupUn4428,10399,20000,0,SEQUENCE
14549,0,1316,1316,GroupUn4429,10399,20000,0,SEQUENCE
14550,0,9425,9425,GroupUn443,10399,20000,0,SEQUENCE
14551,0,2489,2489,GroupUn4430,10399,20000,0,SEQUENCE
14552,0,1763,1763,GroupUn4431,10399,20000,0,SEQUENCE
14553,0,2080,2080,GroupUn4432,10399,20000,0,SEQUENCE
14554,0,1493,1493,GroupUn4433,10399,20000,0,SEQUENCE
14555,0,1249,1249,GroupUn4434,10399,20000,0,SEQUENCE
14556,0,1091,1091,GroupUn4435,10399,20000,0,SEQUENCE
14557,0,2001,2001,GroupUn4436,10399,20000,0,SEQUENCE
14558,0,1553,1553,GroupUn4437,10399,20000,0,SEQUENCE
14559,0,987,987,GroupUn4438,10399,20000,0,SEQUENCE
14560,0,1020,1020,GroupUn4439,10399,20000,0,SEQUENCE
14561,0,18506,18506,GroupUn444,10399,20000,0,SEQUENCE
14562,0,1079,1079,GroupUn4440,10399,20000,0,SEQUENCE
14563,0,1178,1178,GroupUn4441,10399,20000,0,SEQUENCE
14564,0,914,914,GroupUn4442,10399,20000,0,SEQUENCE
14565,0,951,951,GroupUn4443,10399,20000,0,SEQUENCE
14566,0,1033,1033,GroupUn4444,10399,20000,0,SEQUENCE
14567,0,1541,1541,GroupUn4445,10399,20000,0,SEQUENCE
14568,0,4800,4800,GroupUn4446,10399,20000,0,SEQUENCE
14569,0,3423,3423,GroupUn4447,10399,20000,0,SEQUENCE
14570,0,1142,1142,GroupUn4448,10399,20000,0,SEQUENCE
14571,0,1352,1352,GroupUn4449,10399,20000,0,SEQUENCE
14572,0,2980,2980,GroupUn445,10399,20000,0,SEQUENCE
14573,0,1981,1981,GroupUn4450,10399,20000,0,SEQUENCE
14574,0,11394,11394,GroupUn4451,10399,20000,0,SEQUENCE
14575,0,1642,1642,GroupUn4452,10399,20000,0,SEQUENCE
14576,0,1949,1949,GroupUn4453,10399,20000,0,SEQUENCE
14577,0,1453,1453,GroupUn4454,10399,20000,0,SEQUENCE
14578,0,1250,1250,GroupUn4455,10399,20000,0,SEQUENCE
14579,0,1169,1169,GroupUn4456,10399,20000,0,SEQUENCE
14580,0,1018,1018,GroupUn4457,10399,20000,0,SEQUENCE
14581,0,1077,1077,GroupUn4458,10399,20000,0,SEQUENCE
14582,0,902,902,GroupUn4459,10399,20000,0,SEQUENCE
14583,0,16017,16017,GroupUn446,10399,20000,0,SEQUENCE
14584,0,1331,1331,GroupUn4460,10399,20000,0,SEQUENCE
14585,0,1355,1355,GroupUn4461,10399,20000,0,SEQUENCE
14586,0,986,986,GroupUn4462,10399,20000,0,SEQUENCE
14587,0,1582,1582,GroupUn4463,10399,20000,0,SEQUENCE
14588,0,1313,1313,GroupUn4464,10399,20000,0,SEQUENCE
14589,0,1964,1964,GroupUn4465,10399,20000,0,SEQUENCE
14590,0,907,907,GroupUn4466,10399,20000,0,SEQUENCE
14591,0,1137,1137,GroupUn4467,10399,20000,0,SEQUENCE
14592,0,1498,1498,GroupUn4468,10399,20000,0,SEQUENCE
14593,0,4880,4880,GroupUn4469,10399,20000,0,SEQUENCE
14594,0,6559,6559,GroupUn447,10399,20000,0,SEQUENCE
14595,0,993,993,GroupUn4470,10399,20000,0,SEQUENCE
14596,0,1135,1135,GroupUn4471,10399,20000,0,SEQUENCE
14597,0,919,919,GroupUn4472,10399,20000,0,SEQUENCE
14598,0,1102,1102,GroupUn4473,10399,20000,0,SEQUENCE
14599,0,1200,1200,GroupUn4474,10399,20000,0,SEQUENCE
14600,0,1296,1296,GroupUn4475,10399,20000,0,SEQUENCE
14601,0,9876,9876,GroupUn4476,10399,20000,0,SEQUENCE
14602,0,958,958,GroupUn4477,10399,20000,0,SEQUENCE
14603,0,3133,3133,GroupUn4478,10399,20000,0,SEQUENCE
14604,0,1893,1893,GroupUn4479,10399,20000,0,SEQUENCE
14605,0,3447,3447,GroupUn448,10399,20000,0,SEQUENCE
14606,0,1267,1267,GroupUn4480,10399,20000,0,SEQUENCE
14607,0,1661,1661,GroupUn4481,10399,20000,0,SEQUENCE
14608,0,968,968,GroupUn4482,10399,20000,0,SEQUENCE
14609,0,1780,1780,GroupUn4483,10399,20000,0,SEQUENCE
14610,0,1362,1362,GroupUn4484,10399,20000,0,SEQUENCE
14611,0,7906,7906,GroupUn4485,10399,20000,0,SEQUENCE
14612,0,9129,9129,GroupUn4486,10399,20000,0,SEQUENCE
14613,0,1111,1111,GroupUn4487,10399,20000,0,SEQUENCE
14614,0,1158,1158,GroupUn4488,10399,20000,0,SEQUENCE
14615,0,1053,1053,GroupUn4489,10399,20000,0,SEQUENCE
14616,0,15712,15712,GroupUn449,10399,20000,0,SEQUENCE
14617,0,4717,4717,GroupUn4490,10399,20000,0,SEQUENCE
14618,0,2651,2651,GroupUn4491,10399,20000,0,SEQUENCE
14619,0,931,931,GroupUn4492,10399,20000,0,SEQUENCE
14620,0,926,926,GroupUn4493,10399,20000,0,SEQUENCE
14621,0,974,974,GroupUn4494,10399,20000,0,SEQUENCE
14622,0,1155,1155,GroupUn4495,10399,20000,0,SEQUENCE
14623,0,1046,1046,GroupUn4496,10399,20000,0,SEQUENCE
14624,0,988,988,GroupUn4497,10399,20000,0,SEQUENCE
14625,0,1554,1554,GroupUn4498,10399,20000,0,SEQUENCE
14626,0,1088,1088,GroupUn4499,10399,20000,0,SEQUENCE
14627,0,71067,71067,GroupUn45,10399,20000,0,SEQUENCE
14628,0,3272,3272,GroupUn450,10399,20000,0,SEQUENCE
14629,0,1241,1241,GroupUn4500,10399,20000,0,SEQUENCE
14630,0,1997,1997,GroupUn4501,10399,20000,0,SEQUENCE
14631,0,1147,1147,GroupUn4502,10399,20000,0,SEQUENCE
14632,0,13410,13410,GroupUn4503,10399,20000,0,SEQUENCE
14633,0,1071,1071,GroupUn4504,10399,20000,0,SEQUENCE
14634,0,1077,1077,GroupUn4505,10399,20000,0,SEQUENCE
14635,0,1005,1005,GroupUn4506,10399,20000,0,SEQUENCE
14636,0,1198,1198,GroupUn4507,10399,20000,0,SEQUENCE
14637,0,1250,1250,GroupUn4508,10399,20000,0,SEQUENCE
14638,0,991,991,GroupUn4509,10399,20000,0,SEQUENCE
14639,0,3654,3654,GroupUn451,10399,20000,0,SEQUENCE
14640,0,1391,1391,GroupUn4510,10399,20000,0,SEQUENCE
14641,0,1000,1000,GroupUn4511,10399,20000,0,SEQUENCE
14642,0,1633,1633,GroupUn4512,10399,20000,0,SEQUENCE
14643,0,8158,8158,GroupUn4513,10399,20000,0,SEQUENCE
14644,0,1703,1703,GroupUn4514,10399,20000,0,SEQUENCE
14645,0,1316,1316,GroupUn4515,10399,20000,0,SEQUENCE
14646,0,2413,2413,GroupUn4516,10399,20000,0,SEQUENCE
14647,0,1044,1044,GroupUn4517,10399,20000,0,SEQUENCE
14648,0,2193,2193,GroupUn4518,10399,20000,0,SEQUENCE
14649,0,1081,1081,GroupUn4519,10399,20000,0,SEQUENCE
14650,0,3252,3252,GroupUn452,10399,20000,0,SEQUENCE
14651,0,831,831,GroupUn4520,10399,20000,0,SEQUENCE
14652,0,1116,1116,GroupUn4521,10399,20000,0,SEQUENCE
14653,0,5635,5635,GroupUn4522,10399,20000,0,SEQUENCE
14654,0,1476,1476,GroupUn4523,10399,20000,0,SEQUENCE
14655,0,1029,1029,GroupUn4524,10399,20000,0,SEQUENCE
14656,0,1697,1697,GroupUn4525,10399,20000,0,SEQUENCE
14657,0,935,935,GroupUn4526,10399,20000,0,SEQUENCE
14658,0,2821,2821,GroupUn4527,10399,20000,0,SEQUENCE
14659,0,1095,1095,GroupUn4528,10399,20000,0,SEQUENCE
14660,0,2881,2881,GroupUn4529,10399,20000,0,SEQUENCE
14661,0,11891,11891,GroupUn453,10399,20000,0,SEQUENCE
14662,0,1106,1106,GroupUn4530,10399,20000,0,SEQUENCE
14663,0,936,936,GroupUn4531,10399,20000,0,SEQUENCE
14664,0,1661,1661,GroupUn4532,10399,20000,0,SEQUENCE
14665,0,1019,1019,GroupUn4533,10399,20000,0,SEQUENCE
14666,0,994,994,GroupUn4534,10399,20000,0,SEQUENCE
14667,0,2119,2119,GroupUn4535,10399,20000,0,SEQUENCE
14668,0,1270,1270,GroupUn4536,10399,20000,0,SEQUENCE
14669,0,1101,1101,GroupUn4537,10399,20000,0,SEQUENCE
14670,0,1404,1404,GroupUn4538,10399,20000,0,SEQUENCE
14671,0,1097,1097,GroupUn4539,10399,20000,0,SEQUENCE
14672,0,6094,6094,GroupUn454,10399,20000,0,SEQUENCE
14673,0,3944,3944,GroupUn4540,10399,20000,0,SEQUENCE
14674,0,2244,2244,GroupUn4541,10399,20000,0,SEQUENCE
14675,0,953,953,GroupUn4542,10399,20000,0,SEQUENCE
14676,0,3107,3107,GroupUn4543,10399,20000,0,SEQUENCE
